,order_id,payment_sequential,payment_type,payment_installments,payment_value
425,USjdlxssyNEo,3,voucher,1,271.89
426,cve4EkCkHAvl,2,voucher,1,17.94
427,pTm7TkFvSfcP,2,voucher,1,270.09
428,ZdjGtCzngCjs,2,voucher,1,204.13
429,IMP707YsABsd,2,voucher,1,406.58
430,ml9oNNPGvUhC,1,voucher,1,185.91
431,0VSyRmSYbvcN,2,voucher,1,1135.89
432,kkG2KxVFyncy,1,voucher,1,63.73
433,VHWVb2OLVVNb,4,voucher,1,406.58
434,CkzrnH1uaWmv,5,voucher,1,210.6
435,j5lvwj69LjVx,8,voucher,1,4.44
436,8ZPbOP9dqSrP,11,voucher,1,34.0
437,6FhnJsJjtZjp,6,voucher,1,253.36
438,GOUx34EP7s30,5,voucher,1,228.59
439,bIhrkCQVlz5B,1,voucher,1,18.23
440,JVry6KHjXpv5,3,voucher,1,117.88
441,q98OxXcQZfeq,2,voucher,1,113.28
442,XxgnqMLorNt7,2,voucher,1,90.75
443,jvbQs4s0kTjX,2,voucher,1,94.95
444,9rBmMq66uVG0,1,voucher,1,23.12
445,mi8MgSuRlHa7,2,voucher,1,52.18
446,eXUFi9KkqsKd,1,voucher,1,105.6
447,y5tyCg0bzCEm,2,voucher,1,1843.85
448,vfj3EIzsudkS,2,voucher,1,70.05
449,PzfUxF1ghqLd,6,voucher,1,4.44
450,syT6OaeVeB59,2,voucher,1,114.23
451,GGRGm7CdptiH,4,voucher,1,288.79
452,YH526JBBn3ty,1,voucher,1,33.48
453,PNhyCo5RLI6u,3,voucher,1,447.68
454,qtCYn8l5Rfne,3,voucher,1,1.55
455,kaZ6WdaIP8bY,1,voucher,1,33.48
456,xmE1uiLOef5B,1,voucher,1,182.42
457,8EozP5BnKnbm,1,voucher,1,193.47
458,XRITTed23jPR,1,voucher,1,221.47
459,aErqEz1SuL7u,4,voucher,1,309.5
460,qhv3uVy8JiFW,1,voucher,1,253.65
461,1SreOHZcEq1e,2,voucher,1,406.58
462,kopbFYnxLaf2,3,voucher,1,33.48
463,c49AEG0cULpz,2,voucher,1,8.13
464,vxIP9YT1p7Yp,2,voucher,1,1843.85
465,gaEm6OS0Twuo,1,voucher,1,170.43
466,74j6haefkRKH,2,voucher,1,192.52
467,sM420SH9M9nq,1,voucher,1,187.22
468,ac8uTAGfC82K,2,voucher,1,268.19
469,nsTwTqYXt9CP,2,voucher,1,381.0
470,qZEkfGEQT2ta,6,voucher,1,82.93
471,pG7QIYKDj6d2,2,voucher,1,244.8
472,fqG8OQxZDWjP,1,voucher,1,112.66
473,WJNfyki05u9q,4,voucher,1,16.04
474,OhWMwnY7S1oB,2,voucher,1,294.7
475,VH9wM8PB8EOq,3,voucher,1,176.34
476,Y1CE4vZzYLk8,5,voucher,1,330.82
477,sdEYo8Zy04f4,1,voucher,1,220.63
478,RtuOrXY4JNt4,2,voucher,1,194.88
479,rKb7sg88jpWo,2,voucher,1,4.11
480,Ghot2Jxfy5Ik,2,voucher,1,255.75
481,Jab8CbMiCZ0z,2,voucher,1,145.48
482,9hyxtwoNa2fy,1,voucher,1,864.6
483,NGEeeQLM83HU,3,voucher,1,53.35
484,n5d3CdLxePdc,1,voucher,1,83.38
485,zync4OB3Y3eW,2,voucher,1,1843.85
486,Ohnw6O8tWJF9,4,voucher,1,154.45
487,WUZY3Ew92MNS,2,voucher,1,44.6
488,uIIEFUtwqPTw,2,voucher,1,771.69
489,h99wgJdVq3Tm,11,voucher,1,337.24
490,1FMnaEuDkis1,2,voucher,1,62.76
491,SQosBjTDpIYP,1,voucher,1,172.04
492,Q5gUGn8pJgkQ,1,voucher,1,61.62
493,0af0gteTrHbA,2,voucher,1,145.48
494,73KYUzkEbuvy,4,voucher,1,16.67
495,cSzzTfkBUZIN,1,voucher,1,829.17
496,Fj5OKpUKgieP,1,voucher,1,123.24
497,Bw8R2oAx9SmC,2,voucher,1,47.82
498,TJasJn5LjXSb,1,voucher,1,126.31
499,covmFN5MeqCR,2,voucher,1,145.48
500,qHuAIQ41EwrR,2,voucher,1,406.35
501,74XRE8c8xrky,17,voucher,1,534.25
502,8aHmdgikOqF7,1,voucher,1,33.48
503,GIGpRJNHiULZ,2,voucher,1,551.96
504,eCc1grU531R1,1,voucher,1,49.94
505,5lLHBWTaCZvE,2,voucher,1,48.05
506,UTriR1zSI5cs,2,voucher,1,171.8
507,TMSVZZEW8x9l,2,voucher,1,183.65
508,EEQVr71L054a,2,voucher,1,131.32
509,trZYCQVnXk23,2,voucher,1,165.71
510,xGs4yJ2fTHKf,1,voucher,1,437.48
511,TudoOM3AXtXM,1,voucher,1,88.68
512,RaCOC1Er8RbK,2,voucher,1,410.53
513,P7qh7imhspwG,1,voucher,1,109.73
514,7cBVOWJV9rJU,1,voucher,1,98.46
515,wLr4uGxiHFWp,2,voucher,1,194.0
516,iUcq4VPOSMJ0,2,voucher,1,159.16
517,Lg1wYU784wZk,3,voucher,1,214.61
518,zzF2qat2FamT,2,voucher,1,127.26
519,mC9pbWEOzw01,2,voucher,1,517.72
520,LpddI7X1XKWh,2,voucher,1,61.51
521,wdmZEt6DhI3S,2,voucher,1,19.63
522,AD87LuVhbRbD,1,voucher,1,154.1
523,IqGefrJDVKKM,1,voucher,1,207.7
524,YZNl0ivBI85y,4,voucher,1,153.23
525,5FUSOzMdCkZK,2,voucher,1,1323.79
526,UYEIWhmQXktB,11,voucher,1,314.84
527,1W9Zp8BfdkI1,3,voucher,1,289.57
528,knYXrCyLeCuB,2,voucher,1,54.96
529,w5YxSYe7MyI4,12,voucher,1,1035.03
530,uDOu08Lbv6wK,6,voucher,1,315.36
531,BiVp4SDJgOqD,2,voucher,1,199.43
532,oMq9V4dFOW62,1,voucher,1,90.28
533,ROtHcXg5uHG9,6,voucher,1,208.48
534,pBYEZH1qJbsY,2,voucher,1,130.01
535,OfraaP8bKxrq,3,voucher,1,183.75
536,1G1KkcR1WqZU,2,voucher,1,33.48
537,8bC3bFjNWOVw,3,voucher,1,267.49
538,tjM8Li9mC1yH,6,voucher,1,337.24
539,dbi8s72GeZho,2,voucher,1,385.81
540,wgK4oScYrOCH,2,voucher,1,179.34
541,Gvx4ylwHrE36,2,voucher,1,253.36
542,0WMnnVJNmMFJ,1,voucher,1,838.97
543,6FsaZnC7jO57,4,voucher,1,415.76
544,RqFRFAzkEqnm,7,voucher,1,27.37
545,D5WyyIkxXgoG,2,voucher,1,285.11
546,c9BImxbev0Mp,1,voucher,1,1.95
547,WYWDI4wMt0pF,2,voucher,1,63.69
548,cuvHVmiaqKsX,6,voucher,1,910.6
549,6R0lf5e51Zvv,2,voucher,1,33.48
550,NU1OKoTA9CUv,2,voucher,1,518.37
551,l6QSFIxQeYil,3,voucher,1,119.83
552,m5x74mo8O6H6,1,voucher,1,769.59
553,G09u5ZoYriNe,1,voucher,1,283.66
554,y8WFcLwBwOq9,1,voucher,1,124.99
555,e20OXATMj35F,2,voucher,1,4.43
556,dABSzkZuF3Qx,3,voucher,1,116.92
557,K7L7rX1pkBXi,1,voucher,1,118.27
558,k5gK5d26pooO,2,voucher,1,25.49
559,w654tDNLAQJN,2,voucher,1,31.73
560,NT6uENhaXX7T,2,voucher,1,253.71
561,fDuqNkqJVrGj,3,voucher,1,1843.85
562,ahDTBAuscg3N,5,voucher,1,148.29
563,3UFj5zf2jTYe,1,voucher,1,222.21
564,7XgqX5ZHP2W2,2,voucher,1,168.05
565,tevfDeT7XxRp,1,voucher,1,581.3
566,eFyhSFbKWBhn,2,voucher,1,44.65
567,ip9lDQBhVEqX,2,voucher,1,353.45
568,UugjtnKZJZ8r,1,voucher,1,45.56
569,0FjU2uJHR45G,2,voucher,1,1225.59
570,601q09WGZ6zK,1,voucher,1,612.59
571,Nmsh5cHnr3OB,2,voucher,1,125.39
572,pfb1YP7mjmod,3,voucher,1,198.73
573,08kIHT6po9aD,1,voucher,1,121.5
574,qAbOESKijeRv,1,voucher,1,45.05
575,we1sM5aM3dWR,6,voucher,1,89.5
576,DgG6I8ett2QY,2,voucher,1,145.48
577,DSmEaUkFVoQz,3,voucher,1,182.16
578,BxfKFqZWgrNI,2,voucher,1,158.58
579,gc2JPdvxTh4L,2,voucher,1,6.16
580,TkTUNOeN61xg,1,voucher,1,217.82
581,IJQtiasKvFfk,4,voucher,1,43.68
582,lnMDpf7Y0sRw,1,voucher,1,32.45
583,ayGhKUwW8kZ9,12,voucher,1,534.25
584,nJom2yOKesmM,2,voucher,1,1843.85
585,XmUuKnuM9xHT,4,voucher,1,25.58
586,sMB2P3llahX4,2,voucher,1,1843.85
587,JUwtSzeWcRIw,18,voucher,1,60.35
588,D1MpuO1eb6n7,2,voucher,1,721.63
589,ZKukcmUXVT2y,4,voucher,1,207.58
590,flCzwLJTHOSm,2,voucher,1,323.54
591,pjBAQf2VMLt2,8,voucher,1,84.17
592,KGzrkpeQa6wF,2,voucher,1,39.45
593,AOCBDwtZg95n,3,voucher,1,78.11
594,dRk8yNFgVfj5,1,voucher,1,233.14
595,ISHaspuGLBoP,1,voucher,1,362.17
596,m7Tg223AxHi3,1,voucher,1,33.48
597,BG9Zzd4WldCf,1,voucher,1,650.34
598,rbTcl26TIdyf,2,voucher,1,60.42
599,WAQGhWGL6mjn,1,voucher,1,52.18
600,6GAnAoRSolqt,2,voucher,1,32.15
601,NfLeDDcVGAM7,2,voucher,1,287.38
602,5BlWMuLAmvWv,2,voucher,1,223.14
603,6Gu4K79MGgzn,13,voucher,1,179.92
604,xQ7CovtvKDjF,2,voucher,1,303.69
605,oxlYCM1jsk0G,4,voucher,1,1036.83
606,bOwGMCcLaHxx,1,voucher,1,846.72
607,zfdavxNlJ4qV,3,voucher,1,510.1
608,RSyhNxUx0qTe,1,voucher,1,83.72
609,DuBnByjLpblt,1,voucher,1,3184.55
610,R7NN4G4UtdEw,2,voucher,1,136.88
611,DWy4k6tCTXC5,2,voucher,1,355.58
612,S41NEsHY94Ok,4,voucher,1,129.04
613,h2RqdiS57Gly,2,voucher,1,145.48
614,aiHYcB5ngT5J,4,voucher,1,145.48
615,FdWUAJz2UMJE,2,voucher,1,145.48
616,0vMs1yIAzIcz,2,voucher,1,678.49
617,di9MR9GPbCvB,2,voucher,1,1843.85
618,GX0F4qC5n0Qm,2,voucher,1,92.67
619,SXn1qqyxC6Hd,2,voucher,1,1400.74
620,OMaiBPeTp6SY,1,voucher,1,247.26
621,zm1EHZzqBr5S,1,voucher,1,908.67
622,96fjOWsL5UxQ,2,voucher,1,84.26
623,JAgEA5K8DcYD,4,voucher,1,485.72
624,sOvAuAHodVsa,3,voucher,1,141.48
625,br8sxvYmB3h5,1,voucher,1,362.05
626,ul8HHo37L5zW,4,voucher,1,74.36
627,hWIGQs42P9GZ,1,voucher,1,11.65
628,BbWLi28Ef7YD,2,voucher,1,119.63
629,8IOvcG7QjiJ0,2,voucher,1,154.99
630,WcKMB8MXjb7a,2,voucher,1,145.48
631,C8KH8BF4eGPN,2,voucher,1,204.24
632,wMVxrIEuUN5R,2,voucher,1,56.06
633,rq2Pb7xRAgct,4,voucher,1,328.63
634,aweY6BmEydXY,2,voucher,1,0.47
635,OWMGd4EkgLgp,1,voucher,1,233.14
636,6MP7MRi4folh,1,voucher,1,33.48
637,SwOAEMhHgWNT,2,voucher,1,215.6
638,ESJIX0huBMsy,1,voucher,1,198.44
639,oI8U8y593v9t,1,voucher,1,90.77
640,FeIv6EoVNe2n,3,voucher,1,1269.5
641,1ZFP0Vt32Cf4,1,voucher,1,455.83
642,RPKh2ISng7Vk,2,voucher,1,52.72
643,VIgoTyqU7Mi0,2,voucher,1,452.81
644,1tYnYr9TLQDh,2,voucher,1,145.48
645,JHczXB1ZSKCe,4,voucher,1,33.48
646,HIg0hZnpu8Nh,2,voucher,1,1843.85
647,3FTxOfDL3zwj,1,voucher,1,201.05
648,bn2F90j0IJac,16,voucher,1,18.97
649,NmcJDPmEBOd2,6,voucher,1,141.52
650,0zzfVaBwi0pi,3,voucher,1,33.48
651,BZF29HtIdvGl,24,voucher,1,492.47
652,DXX78tNONsJf,4,voucher,1,102.48
653,GS9gXuMlaAA5,2,voucher,1,447.18
654,tsHUNmioFRhT,1,voucher,1,182.42
655,DBGKvahuVDR6,3,voucher,1,243.23
656,LU3zoR9LQHA7,1,voucher,1,477.71
657,ivFjs3KtN6R2,5,voucher,1,163.95
658,bOHeQwO1vzX8,3,voucher,1,1241.19
659,ACneoftBq5ai,1,voucher,1,246.32
660,5VTaeEC9WKNC,5,voucher,1,156.7
661,PwayJ0FEBlQG,2,voucher,1,224.72
662,mKuMRTZIHV6I,3,voucher,1,178.59
663,ucoGPLKocvwQ,1,voucher,1,292.65
664,2Uy4KQ5Sqiox,1,voucher,1,46.53
665,8yQt9lfSIKNh,1,voucher,1,238.85
666,vIgejG1dbNmk,6,voucher,1,25.58
667,cIDeUGgdeLlD,1,voucher,1,82.31
668,PjGjak4upxc3,2,voucher,1,1740.39
669,G3MIEq0vGSeW,1,voucher,1,463.71
670,1Z9ZJSrkDCiN,2,voucher,1,343.35
671,ntJXsaZ2Noaa,2,voucher,1,31.42
672,0ClUvUjcsaTD,1,voucher,1,347.41
673,PHnYZVmK2ns4,1,voucher,1,160.31
674,QEfFR7C4s9gz,7,voucher,1,398.85
675,tia0EKsiYWJX,1,voucher,1,787.53
676,kVOJxjb2rtYG,2,voucher,1,739.34
677,2UWgD5dUn1YL,2,voucher,1,294.5
678,ZYIBiRStDBLa,2,voucher,1,597.35
679,gXfOVkk4uzZB,2,voucher,1,198.45
680,3no5846eI1zJ,5,voucher,1,255.87
681,f33e5oFUwqPg,3,voucher,1,74.36
682,vuK7uGHjqlaO,1,voucher,1,647.4
683,ZsGpseGKBFhV,2,voucher,1,355.11
684,GPU5hKtZ6Q47,3,voucher,1,166.71
685,1ATJuuLHfmCa,2,voucher,1,25.58
686,pZUQWviIR1VW,1,voucher,1,145.48
687,f2fBSMIpBeI0,2,voucher,1,117.23
688,N8mz8zC7zpVp,2,voucher,1,221.38
689,jzG18IUTxttf,2,voucher,1,138.63
690,8mJUDVfHcCBw,2,voucher,1,230.73
691,beYmjEThD9sC,2,voucher,1,38.56
692,PgM7R9MZXMVd,2,voucher,1,251.69
693,pwd6aB7CNmbm,2,voucher,1,329.83
694,uSEgPkC8blIn,1,voucher,1,238.85
695,w0wUnvTaxwKA,1,voucher,1,198.73
696,zaZJVrqmYT8t,10,voucher,1,41.42
697,e2GOwFXtSpsU,2,voucher,1,69.18
698,vMHsxhe9JnrN,2,voucher,1,172.57
699,Y1g1cEFQcCPH,3,voucher,1,217.04
700,4ygdf8OidVGc,2,voucher,1,96.66
701,PA4ZA2IwJDCQ,1,voucher,1,435.45
702,HUu9pOVFE5gP,1,voucher,1,245.94
703,gMplrDbg0wNU,1,voucher,1,200.44
704,pj1PeFlpwXV8,2,voucher,1,239.23
705,00xjTHO2nHo9,1,voucher,1,406.58
706,Jza9uH91Ex85,6,voucher,1,129.66
707,J1Q3ivGBrK9X,1,voucher,1,98.46
708,CK4dRHZoZfhc,1,voucher,1,308.6
709,BAwT6I1icuBR,1,voucher,1,46.13
710,0A01WKX7w28J,1,voucher,1,184.73
711,F24XHTppAcl1,1,voucher,1,50.08
712,et5iBoRJqcpq,1,voucher,1,245.87
713,Nbt7qPYyIL9W,1,voucher,1,133.94
714,ukmBLK2QzEdP,2,voucher,1,54.96
715,9D3Rb3oFe37D,2,voucher,1,1843.85
716,wND2ADz2lNvy,1,voucher,1,151.08
717,TR0VmWOOYbBU,3,voucher,1,279.1
718,P6Q174Ip3Wf9,1,voucher,1,60.94
719,sUTgCsv7H8FK,2,voucher,1,67.1
720,td6z3UZ2WXJB,2,voucher,1,136.83
721,ETrL1LnAVJ2G,2,voucher,1,689.93
722,NTof9CKlgh3T,3,voucher,1,328.63
723,jKxCwwDo2Kyq,2,voucher,1,621.21
724,LevUmW7M0yJ4,2,voucher,1,145.48
725,MREa38uuzVR3,12,voucher,1,151.97
726,1cUfWcN4Mwve,4,voucher,1,56.32
727,J5lNh1NU6dgU,1,voucher,1,256.11
728,bPiMB6jIYwEX,1,voucher,1,261.27
729,4lmJW5QsF8sv,2,voucher,1,1843.85
730,5TBIPpeaXHIB,2,voucher,1,180.73
731,TahnC4mLQqPf,6,voucher,1,61.78
732,QIG61ttCzm6Z,1,voucher,1,41.9
733,urqWgYywD50O,8,voucher,1,190.95
734,jjvtS5eClKQG,2,voucher,1,1192.48
735,h9rkZk3OzA2K,2,voucher,1,1843.85
736,N8lQ1WYrmHx8,1,voucher,1,229.99
737,IdaDrHPh5SX7,1,voucher,1,205.88
738,g0NUyT11qpKE,2,voucher,1,140.9
739,jBBsW4aZ1clH,5,voucher,1,171.93
740,7VUIfeJ9Djr7,3,voucher,1,136.67
741,ixNsfv5Dmrut,9,voucher,1,145.48
742,RrSLDOPJ7me3,1,voucher,1,40.4
743,zzbwDtbBx5nH,20,voucher,1,5.79
744,Zpn139lfOP02,4,voucher,1,55.41
745,dZhJJEad9Aau,1,voucher,1,121.68
746,b381dDoX3tEW,1,voucher,1,129.64
747,pUmEeVUkxWxM,2,voucher,1,206.06
748,tkig65pT043y,1,voucher,1,12.61
749,jWfbO2fgHoOq,4,voucher,1,211.01
750,bVShcbBEzh98,5,voucher,1,121.99
751,q7PEPIu3G9AW,2,voucher,1,145.48
752,FA2DxkObE5YI,7,voucher,1,163.33
753,zRHKq32DBMcD,2,voucher,1,48.39
754,AZNrgUdwyWlE,2,voucher,1,337.24
755,7amSrHa5yuh3,4,voucher,1,63.18
756,xwwL4rSZuMNt,2,voucher,1,33.48
757,hW5rmLY2N7Bv,2,voucher,1,60.99
758,e8sojgkr6Of2,1,voucher,1,94.06
759,HvurgCT59tMo,1,voucher,1,259.9
760,lu1AL4nLMpSp,6,voucher,1,63.18
761,H8rsEAgLMgp0,19,voucher,1,528.41
762,jUg08zEA9LzP,2,voucher,1,42.53
763,ASMpfvD3qRh5,1,voucher,1,203.79
764,gDDkd0EtJPwI,1,voucher,1,243.23
765,j5y0k17ABdNc,2,voucher,1,33.48
766,S4CzN0ks6LDU,15,voucher,1,428.07
767,wtPdyK3Ds3t9,3,voucher,1,36.8
768,LFfFE8qWI2S7,8,voucher,1,409.61
769,oPQim1eTX0He,1,voucher,1,56.06
770,rr10aHZ2Ibil,2,voucher,1,145.48
771,ddjsHSqD8yNH,2,voucher,1,30.75
772,y4AOtETjDf2A,2,voucher,1,772.4
773,rTvmVxTir2aA,3,voucher,1,145.48
774,3UdaVWnpYLGg,1,voucher,1,98.04
775,zAOlel8DukLE,1,voucher,1,646.6
776,uhNJ81W6cYpH,4,voucher,1,163.33
777,u3Asvr8vYKWf,10,voucher,1,41.42
778,d0qNTlr9fMCo,2,voucher,1,158.91
779,JVqTBBD43Lh1,2,voucher,1,74.32
780,NUnlW4e9NpCL,2,voucher,1,145.48
781,8M7Us8AUMMaw,1,voucher,1,189.21
782,PomMIk0OlgrX,2,voucher,1,33.48
783,NpTEZjNh4UoW,2,voucher,1,428.83
784,ljTDKoEeeXxL,1,voucher,1,300.87
785,Z4dTf1l6LNNA,2,voucher,1,276.35
786,sUZnYD8Fqn8f,1,voucher,1,145.48
787,U3GIT4RgYfkF,3,voucher,1,328.63
788,mVUIODY4QOHf,2,voucher,1,66.95
789,Bc94QwU4eBLw,1,voucher,1,33.48
790,9bxGWePg1I93,2,voucher,1,256.03
791,YZcbvdBlhlF8,1,voucher,1,375.74
792,BUkMjrp7kFy0,1,voucher,1,186.36
793,D0BtXcpjtbw9,2,voucher,1,1843.85
794,dfC7sDpu6YRy,1,voucher,1,70.35
795,duEF4N39KvcD,2,voucher,1,145.48
796,MV1dmfPvYhER,2,voucher,1,143.04
797,rojfQBHTDiT6,2,voucher,1,1843.85
798,MwIOqM6WzKq2,2,voucher,1,99.3
799,FoOrgy5mHEXZ,1,voucher,1,133.98
800,MHszXo8Xu0eE,2,voucher,1,239.8
801,EGO5PB4br7l5,4,voucher,1,129.04
802,ZkmFVlYwCBKD,7,voucher,1,151.93
803,Xq5dYozR4XSD,2,voucher,1,33.48
804,oLl2F0ZzehHb,2,voucher,1,145.48
805,Q0PboK2bwb3A,2,voucher,1,1843.85
806,bTGVmiVJQmeA,1,voucher,1,406.58
807,wH6V4DQn0vu9,2,voucher,1,145.48
808,dRasrjfFPTcl,2,voucher,1,158.91
809,QDmThAdm3txQ,2,voucher,1,198.45
810,WQ6c60hAf67c,1,voucher,1,33.48
811,LIczJf2xkhZ4,4,voucher,1,102.33
812,iMYkV4Y8fAJe,1,voucher,1,548.08
813,W1n0QNx8aU5b,2,voucher,1,581.3
814,VbhiQ2NXVhyd,2,voucher,1,1843.85
815,JB9JUuoSgR0N,2,voucher,1,258.98
816,PmxxYJTZTbv6,2,voucher,1,518.37
817,7ePpjRqrgNyt,2,voucher,1,633.7
818,29oLeefgXUrj,1,voucher,1,179.98
819,HFhkUIluBw1Z,2,voucher,1,276.11
820,hsq1Uzm87ibM,1,voucher,1,33.48
821,1muGO6CBKeSS,2,voucher,1,223.78
822,HeJ6CYyrC9kB,9,voucher,1,74.36
823,3sQuy8OGgYIw,1,voucher,1,55.39
824,VfPxSSFn5bcW,4,voucher,1,4.44
825,9xKxNMHL7LvP,2,voucher,1,136.79
826,fGD5a8e5u338,1,voucher,1,183.28
827,oAKmI7mhBbsc,2,voucher,1,1843.85
828,eYDzIL851ZFz,2,voucher,1,65.24
829,I8qJdaRFHEYq,2,voucher,1,87.27
830,v6zdWxAC0iQQ,2,voucher,1,225.04
831,XsXKj4QSCpSb,1,voucher,1,1274.51
832,kFTZlQNq4reM,2,voucher,1,100.78
833,BhkCB41YdPJc,2,voucher,1,232.88
834,Nkve9TbYYl5h,20,voucher,1,5.79
835,9e0MM9GQ5GMV,2,voucher,1,199.42
836,gCjQgWXDxKj0,1,voucher,1,141.14
837,JZDXwTcTsqmi,2,voucher,1,134.81
838,JZwNZuistlOC,1,voucher,1,425.06
839,k0gbe7xhzVg8,2,voucher,1,76.99
840,qpcVIsJv6ews,3,voucher,1,732.29
841,YVXUWuBsjbBG,2,voucher,1,381.0
842,Uob0xfLz9UdR,2,voucher,1,203.65
843,MWobeBZcgU1P,1,voucher,1,328.63
844,Fu93lveDH3Dd,2,voucher,1,141.17
845,F5ayytaIwPjs,1,voucher,1,174.24
846,5iEteFMi6T43,6,voucher,1,408.76
847,OG2oMNR59czB,2,voucher,1,53.49
